I'm a good cook.	मैं अच्छा रसोइया हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #325794 (CK) & #487507 (minshirui)
I'm a good cook.	मैं अच्छा बावर्ची हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #325794 (CK) & #487508 (minshirui)
I'm lucky today.	आज मेरा नसीब अच्छा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #242721 (Dejo) & #485972 (minshirui)
Is anybody here?	कोई है क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #276105 (CK) & #450956 (minshirui)
Is it not black?	क्या यह काला नहीं है?	CC-BY 2.0 (France) Attribution: tatoeba.org #42445 (CM) & #540235 (minshirui)
Is there a cafe?	यहाँ कैफ़े है क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #63580 (Scott) & #459389 (minshirui)
Let's fly kites.	चलो पतंग उड़ाएँ!	CC-BY 2.0 (France) Attribution: tatoeba.org #276074 (CK) & #477693 (minshirui)
No, I didn't go.	नहीं, मैं नहीं गया था।	CC-BY 2.0 (France) Attribution: tatoeba.org #516735 (CK) & #588566 (minshirui)
Nobody's around.	आसपास कोई नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #2111591 (CK) & #3216498 (anubhav93)
Now stop crying.	बस अब रोना बंद करो।	CC-BY 2.0 (France) Attribution: tatoeba.org #41072 (CK) & #486301 (minshirui)
Open your mouth!	अपना मूँह खोलो!	CC-BY 2.0 (France) Attribution: tatoeba.org #1664 (CE) & #516668 (minshirui)
Please sit down.	बैठिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #415594 (FeuDRenais) & #478184 (minshirui)
She is a beauty.	वह तो हसीना है।	CC-BY 2.0 (France) Attribution: tatoeba.org #316605 (CK) & #486336 (minshirui)
She talks a lot.	वह बहुत बोलती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #312397 (CK) & #505149 (minshirui)
She talks a lot.	वह बहुत बक-बक करती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #312397 (CK) & #505150 (minshirui)
That isn't fair.	यह तो ठीक नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #442966 (CK) & #588526 (minshirui)
That's my fault.	वह मेरी गलती है।	CC-BY 2.0 (France) Attribution: tatoeba.org #251307 (CK) & #516785 (minshirui)
The dog is mine.	कुत्ता मेरा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #493294 (FeuDRenais) & #506567 (minshirui)
The power's out.	बिजली गई हुई है।	CC-BY 2.0 (France) Attribution: tatoeba.org #441350 (FeuDRenais) & #480234 (minshirui)
These are birds.	ये चिड़ियाँ हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #371010 (saeb) & #457096 (minshirui)
This is for you.	यह तुम्हारे लिए है।	CC-BY 2.0 (France) Attribution: tatoeba.org #55752 (CK) & #450977 (minshirui)
We lack nothing.	हमे किसी भी चीज़ की कमी नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #248471 (CK) & #455252 (minshirui)
What time is it?	अभी कितने बजे हैं?	CC-BY 2.0 (France) Attribution: tatoeba.org #428402 (laofmoonster) & #450349 (minshirui)
What time is it?	अभी क्या समय हो रहा है?	CC-BY 2.0 (France) Attribution: tatoeba.org #428402 (laofmoonster) & #450351 (minshirui)
Where's my book?	मेरी किताब कहाँ है?	CC-BY 2.0 (France) Attribution: tatoeba.org #251884 (CK) & #498561 (minshirui)
You startled me!	तुमने मुझे डरा दिया!	CC-BY 2.0 (France) Attribution: tatoeba.org #18876 (spockofvulcan) & #590043 (minshirui)
You're a person.	तुम इनसान हो।	CC-BY 2.0 (France) Attribution: tatoeba.org #433601 (CM) & #588609 (minshirui)
Are you a doctor?	आप डॉक्टर हैं क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #502228 (marauder016) & #485943 (minshirui)
Can you teach me?	क्या तुम मुझे सिखा सकते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #443088 (minshirui) & #443087 (minshirui)
Climb to the top.	ऊपर तक चढ़ जाओ।	CC-BY 2.0 (France) Attribution: tatoeba.org #39428 (Eldad) & #515400 (minshirui)
Come and join us.	आओ हमारे साथ बैठो।	CC-BY 2.0 (France) Attribution: tatoeba.org #34112 (CK) & #484150 (minshirui)
Come sit with us.	आओ हमारे साथ बैठो।	CC-BY 2.0 (France) Attribution: tatoeba.org #484151 (minshirui) & #484150 (minshirui)
Cut the potatoes.	आलूओं को काटो।	CC-BY 2.0 (France) Attribution: tatoeba.org #431100 (FeuDRenais) & #483895 (minshirui)
Do you have rice?	तुम्हारे पास चावल है क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #54336 (CK) & #511741 (minshirui)
Don't make faces.	मूँह मत बनाओ।	CC-BY 2.0 (France) Attribution: tatoeba.org #642496 (minshirui) & #642495 (minshirui)
Don't make noise.	शोर मत मचाओ।	CC-BY 2.0 (France) Attribution: tatoeba.org #477063 (CK) & #485830 (minshirui)
Have a good time.	मज़े करो।	CC-BY 2.0 (France) Attribution: tatoeba.org #21269 (CK) & #3539272 (nurendra)
Have a nice time.	मज़े करो।	CC-BY 2.0 (France) Attribution: tatoeba.org #21268 (CK) & #3539272 (nurendra)
He has long legs.	उसके पैर लम्बे हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #287067 (CK) & #509359 (minshirui)
He is her friend.	वह उसका दोस्त है।	CC-BY 2.0 (France) Attribution: tatoeba.org #528006 (Dany74PL) & #482473 (minshirui)
He likes oranges.	उसे संत्रे अच्छे लगते हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #386734 (Mouseneb) & #485945 (minshirui)
He likes oranges.	उसे नारंगी अच्छे लगते हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #386734 (Mouseneb) & #485946 (minshirui)
He must love you.	वह तुमसे प्यार करता होगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #63365 (CK) & #588595 (minshirui)
He speaks Arabic.	वह अरबी बोलता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #435004 (lukaszpp) & #510245 (minshirui)
Here is your bag.	यह लो, तुम्हारा बस्ता।	CC-BY 2.0 (France) Attribution: tatoeba.org #17400 (CK) & #588511 (minshirui)
I can't remember.	मुझे याद नहीं।	CC-BY 2.0 (France) Attribution: tatoeba.org #550246 (CK) & #3213682 (anubhav93)
I don't know him.	मैं उसे नहीं जानता।	CC-BY 2.0 (France) Attribution: tatoeba.org #2319 (Dorenda) & #482476 (minshirui)
I have a problem.	मैं मुश्किल में हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #370588 (saeb) & #511733 (minshirui)
I have to go now.	मुझे अभी जाना है।	CC-BY 2.0 (France) Attribution: tatoeba.org #321700 (CK) & #3216312 (anubhav93)
I live near here.	मैं आस-पड़ोस में रहता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #413831 (CK) & #516783 (minshirui)
I love my mother.	मैं अपनी माँ से प्यार करता हूँ	CC-BY 2.0 (France) Attribution: tatoeba.org #758900 (CK) & #4907647 (yashtib1995)
I must leave now.	मुझे अब जाना होगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #31384 (mamat) & #590492 (minshirui)
I'm really tired.	मैं बहुत थक गया हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #433727 (CK) & #485933 (minshirui)
I'm very thirsty.	मुझे बहुत प्यास लगी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #255235 (CK) & #491010 (minshirui)
It's April first.	आज एक अप्रैल है।	CC-BY 2.0 (France) Attribution: tatoeba.org #245523 (CK) & #475803 (minshirui)
It's now my turn.	अब मेरी बारी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #54186 (CK) & #485905 (minshirui)
Let me try again.	मै फिर से कोशिश करता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #3008806 (CK) & #5361257 (dfordivam)
Nice to meet you.	आपसे मिलकर खुशी हुई।	CC-BY 2.0 (France) Attribution: tatoeba.org #499617 (Shishir) & #506552 (minshirui)
Please follow me.	मेरे साथ आईए।	CC-BY 2.0 (France) Attribution: tatoeba.org #250842 (CK) & #609429 (minshirui)
Please sign here.	यहाँ अपना हस्ताक्षर कीजिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #476416 (minshirui) & #476415 (minshirui)
She betrayed you.	उसने तुम्हें धोखा दिया।	CC-BY 2.0 (France) Attribution: tatoeba.org #1112484 (Scott) & #3216563 (anubhav93)
Sit down, please.	बैठिए।	CC-BY 2.0 (France) Attribution: tatoeba.org #38571 (CK) & #478184 (minshirui)
The car is ready.	गाड़ी तैयार है।	CC-BY 2.0 (France) Attribution: tatoeba.org #46819 (CK) & #486285 (minshirui)
This is your dog.	यह तुम्हारा कुत्ता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #461910 (regisb) & #476330 (minshirui)
This is your key.	यह आपकी चाबी है।	CC-BY 2.0 (France) Attribution: tatoeba.org #449118 (CK) & #588523 (minshirui)
This isn't right.	यह सही नहीं है।	CC-BY 2.0 (France) Attribution: tatoeba.org #1871885 (CK) & #3085291 (dfordivam)
Tom is my friend.	टॉम मेरा दोस्त है।	CC-BY 2.0 (France) Attribution: tatoeba.org #406604 (CK) & #588553 (minshirui)
We're going home.	हम घर जा रहें हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #430024 (witbrock) & #514077 (minshirui)
We're in a hurry.	हम जल्दी में हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #262958 (CK) & #588557 (minshirui)
What is your age?	तुम्हारी उम्र क्या है?	CC-BY 2.0 (France) Attribution: tatoeba.org #389935 (blay_paul) & #488706 (minshirui)
What's that bird?	वह कौनसी चिड़िया है?	CC-BY 2.0 (France) Attribution: tatoeba.org #67082 (CK) & #475970 (minshirui)
What's the story?	क्या कहानी है?	CC-BY 2.0 (France) Attribution: tatoeba.org #263648 (CM) & #475942 (minshirui)
What's your name?	आपका नाम क्या है?	CC-BY 2.0 (France) Attribution: tatoeba.org #408293 (CK) & #443217 (minshirui)
Where did you go?	तुम कहाँ गए थे?	CC-BY 2.0 (France) Attribution: tatoeba.org #1140034 (CK) & #3539293 (nurendra)
Where is the bar?	शराबख़ाना कहाँ है?	CC-BY 2.0 (France) Attribution: tatoeba.org #3184122 (sabretou) & #4907683 (yashtib1995)
Whose turn is it?	किसकी बारी है?	CC-BY 2.0 (France) Attribution: tatoeba.org #435279 (CK) & #588597 (minshirui)
You may be right.	तुम शायद सही हो।	CC-BY 2.0 (France) Attribution: tatoeba.org #17224 (saeb) & #480258 (minshirui)
Are your eyes bad?	तुम्हारी आँखे खराब हैं क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #68892 (CK) & #483919 (minshirui)
Birds build nests.	पक्षी घोसले बनातें हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #278206 (CK) & #486242 (minshirui)
Birds build nests.	चिड़ियाँ घोसले बनातीं हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #278206 (CK) & #486243 (minshirui)
Boys will be boys.	लड़के तो लड़के ही रहेंगे।	CC-BY 2.0 (France) Attribution: tatoeba.org #276817 (blay_paul) & #449358 (minshirui)
Can I do anything?	मैं कुछ कर सकता हूँ क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #250046 (CK) & #516645 (minshirui)
Didn't you go out?	आप बाहर नहीं गए थें क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #21867 (CK) & #3216263 (anubhav93)
Didn't you go out?	तुम बाहर नहीं गए थे क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #21867 (CK) & #3216264 (anubhav93)
Didn't you go out?	तू बाहर नहीं गया था क्या?	CC-BY 2.0 (France) Attribution: tatoeba.org #21867 (CK) & #3216265 (anubhav93)
Do you believe me?	क्या तुम्हे मुझपर यकीन है?	CC-BY 2.0 (France) Attribution: tatoeba.org #268823 (CK) & #540232 (minshirui)
Do you believe me?	क्या तुम मुझपर यकीन करते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #268823 (CK) & #540233 (minshirui)
Do you believe me?	क्या तुम मेरा यकीन करते हो?	CC-BY 2.0 (France) Attribution: tatoeba.org #268823 (CK) & #540234 (minshirui)
Don't deceive him.	उसे धोका मत दो।	CC-BY 2.0 (France) Attribution: tatoeba.org #464995 (Swift) & #491843 (minshirui)
He began to shout.	वह चिल्लाने लगा।	CC-BY 2.0 (France) Attribution: tatoeba.org #295293 (CK) & #588616 (minshirui)
He came to see me.	वह मुझसे मिलने आया था।	CC-BY 2.0 (France) Attribution: tatoeba.org #297579 (CK) & #588469 (minshirui)
He employs a maid.	वह नौकरानी रखता है।	CC-BY 2.0 (France) Attribution: tatoeba.org #476464 (CM) & #484149 (minshirui)
He is after a job.	वह किसी नौकरी के पीछे पड़ा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #299750 (CM) & #498234 (minshirui)
He is walking now.	वह अब चल रहा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #241676 (CK) & #484071 (minshirui)
He studied abroad.	उसने विदेश में पढ़ाई करी थी।	CC-BY 2.0 (France) Attribution: tatoeba.org #294679 (CK) & #494166 (minshirui)
He turned traitor.	वह देशद्रोही बन गया।	CC-BY 2.0 (France) Attribution: tatoeba.org #304632 (CK) & #515460 (minshirui)
He's already left.	वह जाचुका है।	CC-BY 2.0 (France) Attribution: tatoeba.org #293066 (CK) & #476368 (minshirui)
I can drive a car.	मैं गाड़ी चला सकता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #505158 (minshirui) & #505157 (minshirui)
I cried all night.	मैं पूरी रात रोई।	CC-BY 2.0 (France) Attribution: tatoeba.org #443159 (minshirui) & #443157 (minshirui)
I got very sleepy.	मुझे नींद आ गई।	CC-BY 2.0 (France) Attribution: tatoeba.org #254909 (CK) & #450423 (minshirui)
I have a headache.	मेरे सिर में दर्द हो रहा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #1712 (CK) & #588567 (minshirui)
I have a headache.	मुझे सिरदर्द हो रहा है।	CC-BY 2.0 (France) Attribution: tatoeba.org #1712 (CK) & #588569 (minshirui)
I have some money.	मेरे पास कुछ पैसे हैं।	CC-BY 2.0 (France) Attribution: tatoeba.org #258649 (CK) & #590041 (minshirui)
I haven't met him.	मेरी उससे मुलाकात नहीं हुई है।	CC-BY 2.0 (France) Attribution: tatoeba.org #284429 (CK) & #455309 (minshirui)
I listen to music.	मैं संगीत सुनता हूँ।	CC-BY 2.0 (France) Attribution: tatoeba.org #25404 (CK) & #486252 (minshirui)
I saw him running.	मैंने उसे दौड़ते हुए देखा।	CC-BY 2.0 (France) Attribution: tatoeba.org #283975 (CK) & #488725 (minshirui)
I saw him running.	मैंने उसे भागते हुए देखा।	CC-BY 2.0 (France) Attribution: tatoeba.org #283975 (CK) & #488726 (minshirui)
